spk_id,wav,labels,WavPath,label,fold
f2814,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2814_0_laughter.wav,/m/01j3sz,f2814_0_laughter.wav,Laughter,3
m0505,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0505_0_sneeze.wav,/m/01hsr_,m0505_0_sneeze.wav,Sneeze,1
m2464,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2464_0_cough.wav,/m/01b_21,m2464_0_cough.wav,Cough,3
f3215,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3215_0_cough.wav,/m/01b_21,f3215_0_cough.wav,Cough,1
f2899,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2899_0_sigh.wav,/m/07plz5l,f2899_0_sigh.wav,Sigh,4
f0008,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0008_0_throatclearing.wav,/m/0dl9sf8,f0008_0_throatclearing.wav,Throat clearing,4
f3061,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3061_0_cough.wav,/m/01b_21,f3061_0_cough.wav,Cough,3
f1430,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1430_0_sigh.wav,/m/07plz5l,f1430_0_sigh.wav,Sigh,4
m2147,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2147_0_sneeze.wav,/m/01hsr_,m2147_0_sneeze.wav,Sneeze,2
m2297,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2297_0_sniff.wav,/m/07ppn3j,m2297_0_sniff.wav,Sniff,2
f0181,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0181_0_cough.wav,/m/01b_21,f0181_0_cough.wav,Cough,5
m0946,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0946_0_sniff.wav,/m/07ppn3j,m0946_0_sniff.wav,Sniff,5
m0247,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0247_0_laughter.wav,/m/01j3sz,m0247_0_laughter.wav,Laughter,5
m0828,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0828_0_sniff.wav,/m/07ppn3j,m0828_0_sniff.wav,Sniff,3
f2783,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2783_0_laughter.wav,/m/01j3sz,f2783_0_laughter.wav,Laughter,4
f0651,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0651_0_sneeze.wav,/m/01hsr_,f0651_0_sneeze.wav,Sneeze,5
m2262,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2262_0_sigh.wav,/m/07plz5l,m2262_0_sigh.wav,Sigh,2
f1964,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1964_0_laughter.wav,/m/01j3sz,f1964_0_laughter.wav,Laughter,2
m0771,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0771_0_sneeze.wav,/m/01hsr_,m0771_0_sneeze.wav,Sneeze,2
f1620,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1620_0_sniff.wav,/m/07ppn3j,f1620_0_sniff.wav,Sniff,4
f1470,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1470_0_sneeze.wav,/m/01hsr_,f1470_0_sneeze.wav,Sneeze,4
f1721,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1721_0_cough.wav,/m/01b_21,f1721_0_cough.wav,Cough,4
f0152,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0152_0_sneeze.wav,/m/01hsr_,f0152_0_sneeze.wav,Sneeze,4
m0113,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0113_0_laughter.wav,/m/01j3sz,m0113_0_laughter.wav,Laughter,4
m2340,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2340_0_sniff.wav,/m/07ppn3j,m2340_0_sniff.wav,Sniff,1
m1532,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1532_0_cough.wav,/m/01b_21,m1532_0_cough.wav,Cough,5
f0293,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0293_0_sneeze.wav,/m/01hsr_,f0293_0_sneeze.wav,Sneeze,4
f1473,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1473_0_throatclearing.wav,/m/0dl9sf8,f1473_0_throatclearing.wav,Throat clearing,1
m2648,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2648_0_laughter.wav,/m/01j3sz,m2648_0_laughter.wav,Laughter,3
f1216,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1216_0_laughter.wav,/m/01j3sz,f1216_0_laughter.wav,Laughter,2
f0933,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0933_0_sigh.wav,/m/07plz5l,f0933_0_sigh.wav,Sigh,2
m0648,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0648_0_sneeze.wav,/m/01hsr_,m0648_0_sneeze.wav,Sneeze,4
m1207,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1207_0_throatclearing.wav,/m/0dl9sf8,m1207_0_throatclearing.wav,Throat clearing,2
m1848,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1848_0_sneeze.wav,/m/01hsr_,m1848_0_sneeze.wav,Sneeze,4
f1741,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1741_0_sniff.wav,/m/07ppn3j,f1741_0_sniff.wav,Sniff,1
m1575,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1575_0_laughter.wav,/m/01j3sz,m1575_0_laughter.wav,Laughter,1
f3215,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3215_0_sneeze.wav,/m/01hsr_,f3215_0_sneeze.wav,Sneeze,2
m0551,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0551_0_sigh.wav,/m/07plz5l,m0551_0_sigh.wav,Sigh,3
m0344,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0344_0_sniff.wav,/m/07ppn3j,m0344_0_sniff.wav,Sniff,2
f1154,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1154_0_sneeze.wav,/m/01hsr_,f1154_0_sneeze.wav,Sneeze,3
f0165,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0165_0_laughter.wav,/m/01j3sz,f0165_0_laughter.wav,Laughter,2
f0692,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0692_0_throatclearing.wav,/m/0dl9sf8,f0692_0_throatclearing.wav,Throat clearing,1
f1142,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1142_0_laughter.wav,/m/01j3sz,f1142_0_laughter.wav,Laughter,4
m0805,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0805_0_cough.wav,/m/01b_21,m0805_0_cough.wav,Cough,4
m2998,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2998_0_throatclearing.wav,/m/0dl9sf8,m2998_0_throatclearing.wav,Throat clearing,3
m2768,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2768_0_throatclearing.wav,/m/0dl9sf8,m2768_0_throatclearing.wav,Throat clearing,3
m0595,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0595_0_sniff.wav,/m/07ppn3j,m0595_0_sniff.wav,Sniff,1
f2503,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2503_0_throatclearing.wav,/m/0dl9sf8,f2503_0_throatclearing.wav,Throat clearing,3
f1390,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1390_0_laughter.wav,/m/01j3sz,f1390_0_laughter.wav,Laughter,3
m1880,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1880_0_cough.wav,/m/01b_21,m1880_0_cough.wav,Cough,4
f0592,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0592_0_cough.wav,/m/01b_21,f0592_0_cough.wav,Cough,5
f2305,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2305_0_cough.wav,/m/01b_21,f2305_0_cough.wav,Cough,4
f2090,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2090_0_sneeze.wav,/m/01hsr_,f2090_0_sneeze.wav,Sneeze,3
m0366,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0366_0_cough.wav,/m/01b_21,m0366_0_cough.wav,Cough,3
m1635,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1635_0_sneeze.wav,/m/01hsr_,m1635_0_sneeze.wav,Sneeze,4
f1957,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1957_0_sigh.wav,/m/07plz5l,f1957_0_sigh.wav,Sigh,5
m0904,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0904_0_sniff.wav,/m/07ppn3j,m0904_0_sniff.wav,Sniff,4
m1471,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1471_0_sniff.wav,/m/07ppn3j,m1471_0_sniff.wav,Sniff,2
f1132,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1132_0_throatclearing.wav,/m/0dl9sf8,f1132_0_throatclearing.wav,Throat clearing,3
m0325,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0325_0_sigh.wav,/m/07plz5l,m0325_0_sigh.wav,Sigh,5
f1252,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1252_0_sigh.wav,/m/07plz5l,f1252_0_sigh.wav,Sigh,1
m3092,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3092_0_sniff.wav,/m/07ppn3j,m3092_0_sniff.wav,Sniff,4
f1941,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1941_0_laughter.wav,/m/01j3sz,f1941_0_laughter.wav,Laughter,1
f1964,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1964_1_sigh.wav,/m/07plz5l,f1964_1_sigh.wav,Sigh,3
m2178,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2178_0_laughter.wav,/m/01j3sz,m2178_0_laughter.wav,Laughter,3
m0095,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0095_0_laughter.wav,/m/01j3sz,m0095_0_laughter.wav,Laughter,1
f2497,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2497_0_sniff.wav,/m/07ppn3j,f2497_0_sniff.wav,Sniff,4
f0200,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0200_0_sniff.wav,/m/07ppn3j,f0200_0_sniff.wav,Sniff,1
m2335,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2335_0_laughter.wav,/m/01j3sz,m2335_0_laughter.wav,Laughter,1
m1347,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1347_1_sniff.wav,/m/07ppn3j,m1347_1_sniff.wav,Sniff,5
m0344,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0344_0_sneeze.wav,/m/01hsr_,m0344_0_sneeze.wav,Sneeze,5
m2418,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2418_0_sneeze.wav,/m/01hsr_,m2418_0_sneeze.wav,Sneeze,3
f0651,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0651_0_sniff.wav,/m/07ppn3j,f0651_0_sniff.wav,Sniff,2
m2547,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2547_0_cough.wav,/m/01b_21,m2547_0_cough.wav,Cough,5
m2733,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2733_0_cough.wav,/m/01b_21,m2733_0_cough.wav,Cough,4
m0836,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0836_0_sigh.wav,/m/07plz5l,m0836_0_sigh.wav,Sigh,3
f1941,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1941_0_sigh.wav,/m/07plz5l,f1941_0_sigh.wav,Sigh,4
f1332,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1332_0_cough.wav,/m/01b_21,f1332_0_cough.wav,Cough,1
m2222,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2222_0_sneeze.wav,/m/01hsr_,m2222_0_sneeze.wav,Sneeze,3
m3250,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3250_0_sniff.wav,/m/07ppn3j,m3250_0_sniff.wav,Sniff,4
m0498,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0498_0_sneeze.wav,/m/01hsr_,m0498_0_sneeze.wav,Sneeze,2
m0817,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0817_0_laughter.wav,/m/01j3sz,m0817_0_laughter.wav,Laughter,5
f1244,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1244_0_sigh.wav,/m/07plz5l,f1244_0_sigh.wav,Sigh,5
f3257,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3257_0_cough.wav,/m/01b_21,f3257_0_cough.wav,Cough,2
f1334,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1334_0_laughter.wav,/m/01j3sz,f1334_0_laughter.wav,Laughter,5
m2384,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2384_0_throatclearing.wav,/m/0dl9sf8,m2384_0_throatclearing.wav,Throat clearing,1
f2899,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2899_0_throatclearing.wav,/m/0dl9sf8,f2899_0_throatclearing.wav,Throat clearing,3
m2583,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2583_0_laughter.wav,/m/01j3sz,m2583_0_laughter.wav,Laughter,3
m0660,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0660_0_sneeze.wav,/m/01hsr_,m0660_0_sneeze.wav,Sneeze,4
f1047,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1047_0_sniff.wav,/m/07ppn3j,f1047_0_sniff.wav,Sniff,2
f0258,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0258_0_sigh.wav,/m/07plz5l,f0258_0_sigh.wav,Sigh,1
f0740,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0740_0_sneeze.wav,/m/01hsr_,f0740_0_sneeze.wav,Sneeze,5
m0470,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0470_0_laughter.wav,/m/01j3sz,m0470_0_laughter.wav,Laughter,4
f0592,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0592_0_sneeze.wav,/m/01hsr_,f0592_0_sneeze.wav,Sneeze,4
f1156,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1156_0_sneeze.wav,/m/01hsr_,f1156_0_sneeze.wav,Sneeze,3
m0257,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0257_0_sneeze.wav,/m/01hsr_,m0257_0_sneeze.wav,Sneeze,2
m3337,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3337_0_sneeze.wav,/m/01hsr_,m3337_0_sneeze.wav,Sneeze,1
f1248,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1248_0_sneeze.wav,/m/01hsr_,f1248_0_sneeze.wav,Sneeze,4
m2418,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2418_0_throatclearing.wav,/m/0dl9sf8,m2418_0_throatclearing.wav,Throat clearing,3
f0424,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0424_0_throatclearing.wav,/m/0dl9sf8,f0424_0_throatclearing.wav,Throat clearing,2
m0505,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0505_0_sigh.wav,/m/07plz5l,m0505_0_sigh.wav,Sigh,2
f0292,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0292_0_sigh.wav,/m/07plz5l,f0292_0_sigh.wav,Sigh,5
m0175,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0175_0_laughter.wav,/m/01j3sz,m0175_0_laughter.wav,Laughter,2
f1515,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1515_0_sniff.wav,/m/07ppn3j,f1515_0_sniff.wav,Sniff,5
f0860,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0860_0_sniff.wav,/m/07ppn3j,f0860_0_sniff.wav,Sniff,2
m0660,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0660_0_laughter.wav,/m/01j3sz,m0660_0_laughter.wav,Laughter,1
m1436,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1436_0_throatclearing.wav,/m/0dl9sf8,m1436_0_throatclearing.wav,Throat clearing,3
m1863,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1863_0_sigh.wav,/m/07plz5l,m1863_0_sigh.wav,Sigh,3
m1251,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1251_0_sneeze.wav,/m/01hsr_,m1251_0_sneeze.wav,Sneeze,5
m2788,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2788_0_sniff.wav,/m/07ppn3j,m2788_0_sniff.wav,Sniff,3
f3220,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3220_0_laughter.wav,/m/01j3sz,f3220_0_laughter.wav,Laughter,5
f1242,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1242_0_throatclearing.wav,/m/0dl9sf8,f1242_0_throatclearing.wav,Throat clearing,1
m1029,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1029_0_throatclearing.wav,/m/0dl9sf8,m1029_0_throatclearing.wav,Throat clearing,2
f0177,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0177_0_sniff.wav,/m/07ppn3j,f0177_0_sniff.wav,Sniff,3
f3115,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3115_0_sigh.wav,/m/07plz5l,f3115_0_sigh.wav,Sigh,2
m2261,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2261_0_cough.wav,/m/01b_21,m2261_0_cough.wav,Cough,4
m0808,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0808_0_sniff.wav,/m/07ppn3j,m0808_0_sniff.wav,Sniff,5
m0026,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0026_0_throatclearing.wav,/m/0dl9sf8,m0026_0_throatclearing.wav,Throat clearing,5
m2432,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2432_0_sneeze.wav,/m/01hsr_,m2432_0_sneeze.wav,Sneeze,2
f1401,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1401_0_sigh.wav,/m/07plz5l,f1401_0_sigh.wav,Sigh,2
f1349,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1349_1_sneeze.wav,/m/01hsr_,f1349_1_sneeze.wav,Sneeze,5
f3174,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3174_0_laughter.wav,/m/01j3sz,f3174_0_laughter.wav,Laughter,2
f1964,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1964_2_laughter.wav,/m/01j3sz,f1964_2_laughter.wav,Laughter,3
f2012,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2012_0_sniff.wav,/m/07ppn3j,f2012_0_sniff.wav,Sniff,3
f0324,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0324_0_sneeze.wav,/m/01hsr_,f0324_0_sneeze.wav,Sneeze,1
m2504,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2504_0_throatclearing.wav,/m/0dl9sf8,m2504_0_throatclearing.wav,Throat clearing,3
f3324,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3324_0_sigh.wav,/m/07plz5l,f3324_0_sigh.wav,Sigh,4
f2680,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2680_0_sneeze.wav,/m/01hsr_,f2680_0_sneeze.wav,Sneeze,1
m0420,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0420_0_sniff.wav,/m/07ppn3j,m0420_0_sniff.wav,Sniff,1
f0926,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0926_0_throatclearing.wav,/m/0dl9sf8,f0926_0_throatclearing.wav,Throat clearing,2
m2925,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2925_0_sigh.wav,/m/07plz5l,m2925_0_sigh.wav,Sigh,4
f1298,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1298_0_sigh.wav,/m/07plz5l,f1298_0_sigh.wav,Sigh,3
f0004,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0004_0_laughter.wav,/m/01j3sz,f0004_0_laughter.wav,Laughter,3
f2183,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2183_0_sneeze.wav,/m/01hsr_,f2183_0_sneeze.wav,Sneeze,1
m3114,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3114_0_throatclearing.wav,/m/0dl9sf8,m3114_0_throatclearing.wav,Throat clearing,3
f0739,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0739_0_sneeze.wav,/m/01hsr_,f0739_0_sneeze.wav,Sneeze,4
m1806,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1806_0_sigh.wav,/m/07plz5l,m1806_0_sigh.wav,Sigh,5
f1606,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1606_0_sneeze.wav,/m/01hsr_,f1606_0_sneeze.wav,Sneeze,1
f1023,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1023_0_laughter.wav,/m/01j3sz,f1023_0_laughter.wav,Laughter,3
f0274,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0274_0_sigh.wav,/m/07plz5l,f0274_0_sigh.wav,Sigh,5
f3063,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3063_0_sneeze.wav,/m/01hsr_,f3063_0_sneeze.wav,Sneeze,5
m1135,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1135_0_throatclearing.wav,/m/0dl9sf8,m1135_0_throatclearing.wav,Throat clearing,3
f2739,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2739_0_cough.wav,/m/01b_21,f2739_0_cough.wav,Cough,3
f1741,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1741_0_throatclearing.wav,/m/0dl9sf8,f1741_0_throatclearing.wav,Throat clearing,5
f0822,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0822_0_laughter.wav,/m/01j3sz,f0822_0_laughter.wav,Laughter,2
f2106,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2106_0_throatclearing.wav,/m/0dl9sf8,f2106_0_throatclearing.wav,Throat clearing,2
m1955,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1955_0_sniff.wav,/m/07ppn3j,m1955_0_sniff.wav,Sniff,4
f2680,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2680_0_throatclearing.wav,/m/0dl9sf8,f2680_0_throatclearing.wav,Throat clearing,2
m2840,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2840_0_sneeze.wav,/m/01hsr_,m2840_0_sneeze.wav,Sneeze,5
m2751,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2751_0_cough.wav,/m/01b_21,m2751_0_cough.wav,Cough,5
m1972,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1972_0_sneeze.wav,/m/01hsr_,m1972_0_sneeze.wav,Sneeze,5
f1473,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1473_0_sneeze.wav,/m/01hsr_,f1473_0_sneeze.wav,Sneeze,4
m2583,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2583_0_cough.wav,/m/01b_21,m2583_0_cough.wav,Cough,3
m1848,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1848_0_throatclearing.wav,/m/0dl9sf8,m1848_0_throatclearing.wav,Throat clearing,3
f2814,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2814_0_cough.wav,/m/01b_21,f2814_0_cough.wav,Cough,5
f1396,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1396_0_sniff.wav,/m/07ppn3j,f1396_0_sniff.wav,Sniff,5
f0167,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0167_0_sniff.wav,/m/07ppn3j,f0167_0_sniff.wav,Sniff,5
m1049,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1049_0_throatclearing.wav,/m/0dl9sf8,m1049_0_throatclearing.wav,Throat clearing,4
m2812,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2812_0_sneeze.wav,/m/01hsr_,m2812_0_sneeze.wav,Sneeze,5
m2840,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2840_0_sigh.wav,/m/07plz5l,m2840_0_sigh.wav,Sigh,4
o1661,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/o1661_0_cough.wav,/m/01b_21,o1661_0_cough.wav,Cough,2
m1553,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1553_0_sneeze.wav,/m/01hsr_,m1553_0_sneeze.wav,Sneeze,4
o1661,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/o1661_0_sneeze.wav,/m/01hsr_,o1661_0_sneeze.wav,Sneeze,5
m2188,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2188_0_throatclearing.wav,/m/0dl9sf8,m2188_0_throatclearing.wav,Throat clearing,5
m1041,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1041_0_sigh.wav,/m/07plz5l,m1041_0_sigh.wav,Sigh,2
f2784,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2784_0_laughter.wav,/m/01j3sz,f2784_0_laughter.wav,Laughter,4
m1250,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1250_0_sneeze.wav,/m/01hsr_,m1250_0_sneeze.wav,Sneeze,4
m0001,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0001_0_cough.wav,/m/01b_21,m0001_0_cough.wav,Cough,2
f1145,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1145_0_laughter.wav,/m/01j3sz,f1145_0_laughter.wav,Laughter,4
