note,note_str,instrument,instrument_str,pitch,velocity,sample_rate,qualities,qualities_str,instrument_family,instrument_family_str,instrument_source,instrument_source_str,WavPath,fold
35567,keyboard_electronic_003-065-127,65,keyboard_electronic_003,65,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,keyboard,1,electronic,keyboard_electronic_003-065-127.wav,2
297203,organ_electronic_113-082-075,958,organ_electronic_113,82,75,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],6,organ,1,electronic,organ_electronic_113-082-075.wav,5
70016,guitar_acoustic_015-025-127,316,guitar_acoustic_015,25,127,16000,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","['long_release', 'reverb']",3,guitar,0,acoustic,guitar_acoustic_015-025-127.wav,4
18775,flute_synthetic_000-061-075,82,flute_synthetic_000,61,75,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],2,flute,2,synthetic,flute_synthetic_000-061-075.wav,2
284808,bass_synthetic_009-018-050,150,bass_synthetic_009,18,50,16000,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]","['bright', 'distortion', 'long_release']",0,bass,2,synthetic,bass_synthetic_009-018-050.wav,1
265766,organ_electronic_028-081-025,440,organ_electronic_028,81,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],6,organ,1,electronic,organ_electronic_028-081-025.wav,1
304646,keyboard_electronic_078-039-075,838,keyboard_electronic_078,39,75,16000,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['bright'],4,keyboard,1,electronic,keyboard_electronic_078-039-075.wav,5
248017,keyboard_synthetic_000-098-075,577,keyboard_synthetic_000,98,75,16000,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 0]","['bright', 'distortion', 'fast_decay', 'nonlinear_env', 'percussive']",4,keyboard,2,synthetic,keyboard_synthetic_000-098-075.wav,1
90256,string_acoustic_056-041-127,436,string_acoustic_056,41,127,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]","['fast_decay', 'percussive', 'reverb']",8,string,0,acoustic,string_acoustic_056-041-127.wav,4
100616,string_acoustic_071-041-050,609,string_acoustic_071,41,50,16000,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","['long_release', 'reverb']",8,string,0,acoustic,string_acoustic_071-041-050.wav,5
82401,brass_acoustic_016-069-100,128,brass_acoustic_016,69,100,16000,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['bright'],1,brass,0,acoustic,brass_acoustic_016-069-100.wav,5
290731,keyboard_electronic_078-029-075,838,keyboard_electronic_078,29,75,16000,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['bright'],4,keyboard,1,electronic,keyboard_electronic_078-029-075.wav,4
4239,flute_acoustic_002-107-100,86,flute_acoustic_002,107,100,16000,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['bright', 'reverb']",2,flute,0,acoustic,flute_acoustic_002-107-100.wav,2
154126,organ_electronic_113-060-025,958,organ_electronic_113,60,25,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],6,organ,1,electronic,organ_electronic_113-060-025.wav,3
12332,vocal_synthetic_003-085-050,37,vocal_synthetic_003,85,50,16000,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0]","['bright', 'distortion', 'long_release', 'nonlinear_env']",10,vocal,2,synthetic,vocal_synthetic_003-085-050.wav,2
63337,guitar_acoustic_015-074-100,316,guitar_acoustic_015,74,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],3,guitar,0,acoustic,guitar_acoustic_015-074-100.wav,3
297704,keyboard_electronic_098-044-100,905,keyboard_electronic_098,44,100,16000,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","['dark', 'distortion']",4,keyboard,1,electronic,keyboard_electronic_098-044-100.wav,2
245065,bass_synthetic_135-102-050,927,bass_synthetic_135,102,50,16000,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['bright', 'distortion']",0,bass,2,synthetic,bass_synthetic_135-102-050.wav,1
64298,brass_acoustic_046-075-075,414,brass_acoustic_046,75,75,16000,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['bright'],1,brass,0,acoustic,brass_acoustic_046-075-075.wav,2
127129,guitar_acoustic_015-064-100,316,guitar_acoustic_015,64,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],3,guitar,0,acoustic,guitar_acoustic_015-064-100.wav,3
1085,brass_acoustic_006-048-025,43,brass_acoustic_006,48,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],1,brass,0,acoustic,brass_acoustic_006-048-025.wav,2
187419,organ_electronic_007-060-127,123,organ_electronic_007,60,127,16000,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0]","['distortion', 'long_release', 'nonlinear_env']",6,organ,1,electronic,organ_electronic_007-060-127.wav,4
48684,mallet_acoustic_047-073-025,488,mallet_acoustic_047,73,25,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]","['fast_decay', 'percussive', 'reverb']",5,mallet,0,acoustic,mallet_acoustic_047-073-025.wav,1
172377,guitar_acoustic_021-036-050,457,guitar_acoustic_021,36,50,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_021-036-050.wav,3
125257,reed_acoustic_018-086-127,183,reed_acoustic_018,86,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],7,reed,0,acoustic,reed_acoustic_018-086-127.wav,4
76116,reed_acoustic_023-093-100,224,reed_acoustic_023,93,100,16000,"[0, 0, 0, 1, 0, 1, 1, 0, 0, 0]","['fast_decay', 'multiphonic', 'nonlinear_env']",7,reed,0,acoustic,reed_acoustic_023-093-100.wav,3
233170,bass_synthetic_068-106-025,656,bass_synthetic_068,106,25,16000,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0]","['bright', 'fast_decay', 'percussive']",0,bass,2,synthetic,bass_synthetic_068-106-025.wav,5
201933,keyboard_synthetic_000-102-025,577,keyboard_synthetic_000,102,25,16000,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 0]","['bright', 'distortion', 'fast_decay', 'nonlinear_env', 'percussive']",4,keyboard,2,synthetic,keyboard_synthetic_000-102-025.wav,4
87685,organ_electronic_007-084-127,123,organ_electronic_007,84,127,16000,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0]","['bright', 'distortion', 'long_release', 'nonlinear_env']",6,organ,1,electronic,organ_electronic_007-084-127.wav,1
87355,brass_acoustic_046-056-127,414,brass_acoustic_046,56,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],1,brass,0,acoustic,brass_acoustic_046-056-127.wav,3
274187,bass_synthetic_134-021-127,914,bass_synthetic_134,21,127,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]","['dark', 'reverb']",0,bass,2,synthetic,bass_synthetic_134-021-127.wav,1
126471,mallet_acoustic_062-106-025,644,mallet_acoustic_062,106,25,16000,"[1, 0, 0, 1, 0, 1, 0, 1, 0, 0]","['bright', 'fast_decay', 'multiphonic', 'percussive']",5,mallet,0,acoustic,mallet_acoustic_062-106-025.wav,4
72627,reed_acoustic_018-062-127,183,reed_acoustic_018,62,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],7,reed,0,acoustic,reed_acoustic_018-062-127.wav,3
140892,guitar_acoustic_015-090-100,316,guitar_acoustic_015,90,100,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]","['fast_decay', 'percussive', 'reverb']",3,guitar,0,acoustic,guitar_acoustic_015-090-100.wav,4
196236,keyboard_acoustic_004-077-100,327,keyboard_acoustic_004,77,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],4,keyboard,0,acoustic,keyboard_acoustic_004-077-100.wav,5
249869,organ_electronic_028-050-127,440,organ_electronic_028,50,127,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],6,organ,1,electronic,organ_electronic_028-050-127.wav,2
302594,keyboard_electronic_003-031-050,65,keyboard_electronic_003,31,50,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],4,keyboard,1,electronic,keyboard_electronic_003-031-050.wav,3
42721,vocal_synthetic_003-080-100,37,vocal_synthetic_003,80,100,16000,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0]","['bright', 'distortion', 'long_release', 'nonlinear_env']",10,vocal,2,synthetic,vocal_synthetic_003-080-100.wav,3
78627,organ_electronic_028-065-025,440,organ_electronic_028,65,25,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],6,organ,1,electronic,organ_electronic_028-065-025.wav,2
299008,guitar_electronic_022-045-075,378,guitar_electronic_022,45,75,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],3,guitar,1,electronic,guitar_electronic_022-045-075.wav,5
304275,keyboard_electronic_069-050-127,805,keyboard_electronic_069,50,127,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],4,keyboard,1,electronic,keyboard_electronic_069-050-127.wav,2
180951,guitar_acoustic_021-072-127,457,guitar_acoustic_021,72,127,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","['fast_decay', 'percussive']",3,guitar,0,acoustic,guitar_acoustic_021-072-127.wav,2
192652,bass_synthetic_134-108-100,914,bass_synthetic_134,108,100,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]","['fast_decay', 'percussive', 'reverb']",0,bass,2,synthetic,bass_synthetic_134-108-100.wav,5
295674,keyboard_electronic_098-036-075,905,keyboard_electronic_098,36,75,16000,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","['dark', 'distortion']",4,keyboard,1,electronic,keyboard_electronic_098-036-075.wav,5
256706,bass_synthetic_098-024-025,803,bass_synthetic_098,24,25,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],0,bass,2,synthetic,bass_synthetic_098-024-025.wav,2
43877,reed_acoustic_011-048-100,104,reed_acoustic_011,48,100,16000,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['bright'],7,reed,0,acoustic,reed_acoustic_011-048-100.wav,3
125699,keyboard_electronic_069-040-127,805,keyboard_electronic_069,40,127,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],4,keyboard,1,electronic,keyboard_electronic_069-040-127.wav,1
112246,string_acoustic_056-062-075,436,string_acoustic_056,62,75,16000,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","['fast_decay', 'reverb']",8,string,0,acoustic,string_acoustic_056-062-075.wav,3
218823,bass_synthetic_098-040-100,803,bass_synthetic_098,40,100,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],0,bass,2,synthetic,bass_synthetic_098-040-100.wav,3
72570,flute_synthetic_000-052-127,82,flute_synthetic_000,52,127,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],2,flute,2,synthetic,flute_synthetic_000-052-127.wav,2
213174,guitar_electronic_022-082-127,378,guitar_electronic_022,82,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,1,electronic,guitar_electronic_022-082-127.wav,3
263551,bass_synthetic_009-079-025,150,bass_synthetic_009,79,25,16000,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]","['bright', 'distortion', 'long_release']",0,bass,2,synthetic,bass_synthetic_009-079-025.wav,4
3992,keyboard_electronic_003-081-127,65,keyboard_electronic_003,81,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,keyboard,1,electronic,keyboard_electronic_003-081-127.wav,3
7260,guitar_electronic_028-068-075,510,guitar_electronic_028,68,75,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,1,electronic,guitar_electronic_028-068-075.wav,4
301047,keyboard_acoustic_004-048-075,327,keyboard_acoustic_004,48,75,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],4,keyboard,0,acoustic,keyboard_acoustic_004-048-075.wav,5
172970,keyboard_electronic_078-064-075,838,keyboard_electronic_078,64,75,16000,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['bright'],4,keyboard,1,electronic,keyboard_electronic_078-064-075.wav,4
96538,guitar_acoustic_014-036-100,263,guitar_acoustic_014,36,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_014-036-100.wav,5
273688,bass_synthetic_135-040-075,927,bass_synthetic_135,40,75,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],0,bass,2,synthetic,bass_synthetic_135-040-075.wav,1
268047,keyboard_electronic_002-076-100,50,keyboard_electronic_002,76,100,16000,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['distortion', 'fast_decay']",4,keyboard,1,electronic,keyboard_electronic_002-076-100.wav,2
280745,bass_synthetic_009-055-050,150,bass_synthetic_009,55,50,16000,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]","['bright', 'distortion', 'long_release']",0,bass,2,synthetic,bass_synthetic_009-055-050.wav,1
143340,guitar_acoustic_010-097-025,219,guitar_acoustic_010,97,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_010-097-025.wav,3
56633,mallet_acoustic_062-035-075,644,mallet_acoustic_062,35,75,16000,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]","['dark', 'multiphonic']",5,mallet,0,acoustic,mallet_acoustic_062-035-075.wav,2
245521,keyboard_electronic_078-074-075,838,keyboard_electronic_078,74,75,16000,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['bright', 'fast_decay']",4,keyboard,1,electronic,keyboard_electronic_078-074-075.wav,1
184967,guitar_acoustic_014-026-100,263,guitar_acoustic_014,26,100,16000,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",['long_release'],3,guitar,0,acoustic,guitar_acoustic_014-026-100.wav,1
113951,keyboard_electronic_002-097-050,50,keyboard_electronic_002,97,50,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","['fast_decay', 'percussive']",4,keyboard,1,electronic,keyboard_electronic_002-097-050.wav,5
54847,brass_acoustic_006-030-127,43,brass_acoustic_006,30,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],1,brass,0,acoustic,brass_acoustic_006-030-127.wav,5
30755,keyboard_electronic_002-066-100,50,keyboard_electronic_002,66,100,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],4,keyboard,1,electronic,keyboard_electronic_002-066-100.wav,4
204303,keyboard_electronic_003-028-127,65,keyboard_electronic_003,28,127,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],4,keyboard,1,electronic,keyboard_electronic_003-028-127.wav,4
123935,guitar_acoustic_014-052-025,263,guitar_acoustic_014,52,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_014-052-025.wav,1
4406,guitar_acoustic_015-068-127,316,guitar_acoustic_015,68,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],3,guitar,0,acoustic,guitar_acoustic_015-068-127.wav,2
86878,bass_synthetic_135-097-127,927,bass_synthetic_135,97,127,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],0,bass,2,synthetic,bass_synthetic_135-097-127.wav,5
9309,vocal_synthetic_003-100-127,37,vocal_synthetic_003,100,127,16000,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0]","['bright', 'distortion', 'long_release', 'nonlinear_env']",10,vocal,2,synthetic,vocal_synthetic_003-100-127.wav,5
64879,brass_acoustic_015-062-100,121,brass_acoustic_015,62,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],1,brass,0,acoustic,brass_acoustic_015-062-100.wav,4
2335,vocal_synthetic_003-078-127,37,vocal_synthetic_003,78,127,16000,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0]","['bright', 'distortion', 'long_release', 'nonlinear_env']",10,vocal,2,synthetic,vocal_synthetic_003-078-127.wav,5
9412,flute_acoustic_002-073-127,86,flute_acoustic_002,73,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],2,flute,0,acoustic,flute_acoustic_002-073-127.wav,5
284893,bass_synthetic_135-087-127,927,bass_synthetic_135,87,127,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],0,bass,2,synthetic,bass_synthetic_135-087-127.wav,4
3459,brass_acoustic_006-061-100,43,brass_acoustic_006,61,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],1,brass,0,acoustic,brass_acoustic_006-061-100.wav,5
11918,brass_acoustic_016-065-127,128,brass_acoustic_016,65,127,16000,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['bright'],1,brass,0,acoustic,brass_acoustic_016-065-127.wav,5
46525,bass_synthetic_068-033-025,656,bass_synthetic_068,33,25,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],0,bass,2,synthetic,bass_synthetic_068-033-025.wav,4
291755,keyboard_electronic_002-037-127,50,keyboard_electronic_002,37,127,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],4,keyboard,1,electronic,keyboard_electronic_002-037-127.wav,4
191459,guitar_acoustic_014-067-127,263,guitar_acoustic_014,67,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_014-067-127.wav,3
227757,keyboard_electronic_002-027-127,50,keyboard_electronic_002,27,127,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],4,keyboard,1,electronic,keyboard_electronic_002-027-127.wav,5
189340,keyboard_electronic_003-069-100,65,keyboard_electronic_003,69,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,keyboard,1,electronic,keyboard_electronic_003-069-100.wav,1
131318,organ_electronic_057-060-075,701,organ_electronic_057,60,75,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],6,organ,1,electronic,organ_electronic_057-060-075.wav,3
232284,bass_synthetic_135-037-050,927,bass_synthetic_135,37,50,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],0,bass,2,synthetic,bass_synthetic_135-037-050.wav,5
279287,bass_synthetic_009-032-075,150,bass_synthetic_009,32,75,16000,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]","['bright', 'distortion', 'long_release']",0,bass,2,synthetic,bass_synthetic_009-032-075.wav,4
305436,organ_electronic_001-073-050,8,organ_electronic_001,73,50,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],6,organ,1,electronic,organ_electronic_001-073-050.wav,2
21623,bass_synthetic_135-045-050,927,bass_synthetic_135,45,50,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],0,bass,2,synthetic,bass_synthetic_135-045-050.wav,4
225424,keyboard_electronic_002-082-075,50,keyboard_electronic_002,82,75,16000,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",['fast_decay'],4,keyboard,1,electronic,keyboard_electronic_002-082-075.wav,3
198175,keyboard_electronic_078-080-100,838,keyboard_electronic_078,80,100,16000,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['bright', 'fast_decay']",4,keyboard,1,electronic,keyboard_electronic_078-080-100.wav,5
240288,bass_electronic_027-033-127,880,bass_electronic_027,33,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],0,bass,1,electronic,bass_electronic_027-033-127.wav,4
217073,bass_synthetic_135-055-050,927,bass_synthetic_135,55,50,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],0,bass,2,synthetic,bass_synthetic_135-055-050.wav,1
280084,organ_electronic_001-063-050,8,organ_electronic_001,63,50,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],6,organ,1,electronic,organ_electronic_001-063-050.wav,2
238781,bass_synthetic_068-025-100,656,bass_synthetic_068,25,100,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],0,bass,2,synthetic,bass_synthetic_068-025-100.wav,4
255889,bass_synthetic_068-051-025,656,bass_synthetic_068,51,25,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],0,bass,2,synthetic,bass_synthetic_068-051-025.wav,3
264143,keyboard_synthetic_000-055-025,577,keyboard_synthetic_000,55,25,16000,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0]","['distortion', 'fast_decay', 'nonlinear_env']",4,keyboard,2,synthetic,keyboard_synthetic_000-055-025.wav,2
119736,string_acoustic_014-058-050,100,string_acoustic_014,58,50,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]","['dark', 'reverb']",8,string,0,acoustic,string_acoustic_014-058-050.wav,2
90161,keyboard_synthetic_000-045-025,577,keyboard_synthetic_000,45,25,16000,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0]","['distortion', 'fast_decay', 'nonlinear_env']",4,keyboard,2,synthetic,keyboard_synthetic_000-045-025.wav,2
146847,mallet_acoustic_062-090-127,644,mallet_acoustic_062,90,127,16000,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",['multiphonic'],5,mallet,0,acoustic,mallet_acoustic_062-090-127.wav,5
117867,guitar_acoustic_010-108-050,219,guitar_acoustic_010,108,50,16000,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0]","['bright', 'fast_decay', 'percussive']",3,guitar,0,acoustic,guitar_acoustic_010-108-050.wav,1
17945,flute_synthetic_000-099-127,82,flute_synthetic_000,99,127,16000,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['bright', 'distortion']",2,flute,2,synthetic,flute_synthetic_000-099-127.wav,1
185265,mallet_acoustic_047-101-127,488,mallet_acoustic_047,101,127,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]","['fast_decay', 'percussive', 'reverb']",5,mallet,0,acoustic,mallet_acoustic_047-101-127.wav,1
252759,keyboard_electronic_001-052-100,40,keyboard_electronic_001,52,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,keyboard,1,electronic,keyboard_electronic_001-052-100.wav,3
82915,mallet_acoustic_047-079-127,488,mallet_acoustic_047,79,127,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]","['fast_decay', 'percussive', 'reverb']",5,mallet,0,acoustic,mallet_acoustic_047-079-127.wav,2
119567,guitar_acoustic_014-054-100,263,guitar_acoustic_014,54,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_014-054-100.wav,2
106969,string_acoustic_012-041-025,97,string_acoustic_012,41,25,16000,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","['long_release', 'reverb']",8,string,0,acoustic,string_acoustic_012-041-025.wav,4
56475,brass_acoustic_006-052-127,43,brass_acoustic_006,52,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],1,brass,0,acoustic,brass_acoustic_006-052-127.wav,5
240636,bass_synthetic_009-037-050,150,bass_synthetic_009,37,50,16000,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]","['bright', 'distortion', 'long_release']",0,bass,2,synthetic,bass_synthetic_009-037-050.wav,1
20939,guitar_acoustic_014-044-100,263,guitar_acoustic_014,44,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_014-044-100.wav,4
134086,flute_synthetic_000-030-127,82,flute_synthetic_000,30,127,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],2,flute,2,synthetic,flute_synthetic_000-030-127.wav,3
93075,brass_acoustic_015-058-050,121,brass_acoustic_015,58,50,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],1,brass,0,acoustic,brass_acoustic_015-058-050.wav,4
157554,organ_electronic_104-030-025,921,organ_electronic_104,30,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],6,organ,1,electronic,organ_electronic_104-030-025.wav,1
279268,bass_synthetic_033-034-100,417,bass_synthetic_033,34,100,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],0,bass,2,synthetic,bass_synthetic_033-034-100.wav,1
94814,string_acoustic_071-052-025,609,string_acoustic_071,52,25,16000,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","['long_release', 'reverb']",8,string,0,acoustic,string_acoustic_071-052-025.wav,5
269333,keyboard_electronic_078-078-127,838,keyboard_electronic_078,78,127,16000,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['bright'],4,keyboard,1,electronic,keyboard_electronic_078-078-127.wav,4
139881,guitar_acoustic_014-099-025,263,guitar_acoustic_014,99,25,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","['fast_decay', 'percussive']",3,guitar,0,acoustic,guitar_acoustic_014-099-025.wav,3
263694,keyboard_acoustic_004-093-075,327,keyboard_acoustic_004,93,75,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],4,keyboard,0,acoustic,keyboard_acoustic_004-093-075.wav,3
6302,vocal_acoustic_000-057-025,46,vocal_acoustic_000,57,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],10,vocal,0,acoustic,vocal_acoustic_000-057-025.wav,4
303912,organ_electronic_104-044-100,921,organ_electronic_104,44,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],6,organ,1,electronic,organ_electronic_104-044-100.wav,2
299659,organ_electronic_007-056-050,123,organ_electronic_007,56,50,16000,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0]","['distortion', 'long_release', 'nonlinear_env']",6,organ,1,electronic,organ_electronic_007-056-050.wav,3
221601,keyboard_electronic_069-032-127,805,keyboard_electronic_069,32,127,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],4,keyboard,1,electronic,keyboard_electronic_069-032-127.wav,3
56530,reed_acoustic_023-044-127,224,reed_acoustic_023,44,127,16000,"[1, 0, 0, 1, 0, 1, 1, 0, 0, 0]","['bright', 'fast_decay', 'multiphonic', 'nonlinear_env']",7,reed,0,acoustic,reed_acoustic_023-044-127.wav,4
303401,keyboard_acoustic_004-083-075,327,keyboard_acoustic_004,83,75,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],4,keyboard,0,acoustic,keyboard_acoustic_004-083-075.wav,2
